20180201,01-02-2018,01,02,2018,19.193,19.707
20180202,02-02-2018,02,02,2018,19.294,19.807
20180205,05-02-2018,05,02,2018,19.287,19.796
20180206,06-02-2018,06,02,2018,19.424,19.937
20180207,07-02-2018,07,02,2018,19.426,19.951
20180208,08-02-2018,08,02,2018,19.682,20.217
20180209,09-02-2018,09,02,2018,19.816,20.349
20180214,14-02-2018,14,02,2018,19.681,20.226
20180215,15-02-2018,15,02,2018,19.489,20.02
20180219,19-02-2018,19,02,2018,19.642,20.177
20180220,20-02-2018,20,02,2018,19.635,20.172
20180221,21-02-2018,21,02,2018,19.674,20.21
20180222,22-02-2018,22,02,2018,19.734,20.271
20180223,23-02-2018,23,02,2018,19.74,20.276
20180226,26-02-2018,26,02,2018,19.949,20.481
20180227,27-02-2018,27,02,2018,19.958,20.493
20180228,28-02-2018,28,02,2018,19.885,20.421
20180301,01-03-2018,01,03,2018,19.918,20.46
20180302,02-03-2018,02,03,2018,19.998,20.54
20180305,05-03-2018,05,03,2018,19.974,20.52
20180306,06-03-2018,06,03,2018,20.068,20.614
20180307,07-03-2018,07,03,2018,20.147,20.694
20180308,08-03-2018,08,03,2018,20.128,20.677
20180309,09-03-2018,09,03,2018,19.994,20.544
20180312,12-03-2018,12,03,2018,19.96,20.51
20180313,13-03-2018,13,03,2018,19.958,20.508
20180314,14-03-2018,14,03,2018,19.97,20.516
20180315,15-03-2018,15,03,2018,20.059,20.609
20180316,16-03-2018,16,03,2018,19.983,20.532
20180319,19-03-2018,19,03,2018,19.985,20.536
20180320,20-03-2018,20,03,2018,19.995,20.545
20180321,21-03-2018,21,03,2018,20.027,20.595
20180322,22-03-2018,22,03,2018,20.017,20.571
20180323,23-03-2018,23,03,2018,19.958,20.504
20180326,26-03-2018,26,03,2018,19.936,20.471
20180327,27-03-2018,27,03,2018,19.93,20.48
20180328,28-03-2018,28,03,2018,19.894,20.443
20180403,03-04-2018,03,04,2018,19.896,20.436
20180404,04-04-2018,04,04,2018,19.942,20.489
20180405,05-04-2018,05,04,2018,19.948,20.495
20180406,06-04-2018,06,04,2018,19.947,20.496
20180409,09-04-2018,09,04,2018,19.952,20.499
20180410,10-04-2018,10,04,2018,19.948,20.499
20180411,11-04-2018,11,04,2018,19.917,20.466
20180412,12-04-2018,12,04,2018,19.934,20.483
20180413,13-04-2018,13,04,2018,19.95,20.499
20180416,16-04-2018,16,04,2018,19.963,20.513
20180417,17-04-2018,17,04,2018,19.938,20.488
20180418,18-04-2018,18,04,2018,19.899,20.446
20180419,19-04-2018,19,04,2018,19.906,20.467
20180420,20-04-2018,20,04,2018,19.932,20.479
20180423,23-04-2018,23,04,2018,19.962,20.511
20180424,24-04-2018,24,04,2018,19.989,20.539
20180425,25-04-2018,25,04,2018,20.006,20.555
20180426,26-04-2018,26,04,2018,20.296,20.837
20180427,27-04-2018,27,04,2018,20.327,20.881
20180502,02-05-2018,02,05,2018,20.936,21.524
20180503,03-05-2018,03,05,2018,22.345,22.986
20180504,04-05-2018,04,05,2018,21.515,22.28
20180507,07-05-2018,07,05,2018,21.56,22.33
20180508,08-05-2018,08,05,2018,22.049,22.903
20180509,09-05-2018,09,05,2018,22.294,23.126
20180510,10-05-2018,10,05,2018,22.436,23.221
20180511,11-05-2018,11,05,2018,22.718,23.726
20180514,14-05-2018,14,05,2018,24.461,25.51
20180515,15-05-2018,15,05,2018,23.683,24.677
20180516,16-05-2018,16,05,2018,23.775,24.801
20180517,17-05-2018,17,05,2018,23.875,24.891
20180518,18-05-2018,18,05,2018,24.039,25.052
20180521,21-05-2018,21,05,2018,23.924,24.9
20180522,22-05-2018,22,05,2018,23.905,24.864
20180523,23-05-2018,23,05,2018,24.031,24.993
20180524,24-05-2018,24,05,2018,24.2,25.164
20180528,28-05-2018,28,05,2018,24.288,25.253
20180529,29-05-2018,29,05,2018,24.503,25.473
20180530,30-05-2018,30,05,2018,24.518,25.491
20180531,31-05-2018,31,05,2018,24.591,25.514
20180601,01-06-2018,01,06,2018,24.591,25.565
20180604,04-06-2018,04,06,2018,24.591,25.554
20180605,05-06-2018,05,06,2018,24.585,25.548
20180606,06-06-2018,06,06,2018,24.507,25.466
20180607,07-06-2018,07,06,2018,24.568,25.535
20180608,08-06-2018,08,06,2018,24.993,25.952
