indice_tiempo,cer_diario,uva_diario,uvi_diario,fecha_num,compra_usd,venta_usd,venta_usd_65
2018-04-15,9.07599236018919,22.88,23.07,20180415,19.963,20.513,33.84645
2018-04-16,9.08287441509998,22.88,23.07,20180416,19.963,20.513,33.84645
2018-04-17,9.0897616884682,22.94,23.13,20180417,19.938,20.488,33.8052
2018-04-18,9.09665418425086,22.95,23.14,20180418,19.899,20.446,33.7359
2018-04-19,9.10355190640795,22.97,23.16,20180419,19.906,20.467,33.77055
2018-04-20,9.11045485890248,22.99,23.18,20180420,19.932,20.479,33.79035
2018-04-21,9.11736304570046,23.01,23.19,20180421,19.962,20.511,33.84315
2018-04-22,9.12427647077091,23.01,23.19,20180422,19.962,20.511,33.84315
2018-04-23,9.13119513808585,23.01,23.19,20180423,19.962,20.511,33.84315
2018-04-24,9.13811905162032,23.06,23.23,20180424,19.989,20.539,33.88935
2018-04-25,9.14504821535236,23.08,23.25,20180425,20.006,20.555,33.91575
2018-04-26,9.15198263326306,23.09,23.26,20180426,20.296,20.837,34.38105
2018-04-27,9.1589223093365,23.11,23.27,20180427,20.327,20.881,34.45365
2018-04-28,9.16586724755978,23.13,23.28,20180428,20.936,21.524,35.5146
2018-04-29,9.17281745192304,23.13,23.28,20180429,20.936,21.524,35.5146
2018-04-30,9.17977292641944,23.13,23.28,20180430,20.936,21.524,35.5146
2018-05-01,9.18673367504515,23.13,23.28,20180501,20.936,21.524,35.5146
2018-05-02,9.19369970179941,23.13,23.28,20180502,20.936,21.524,35.5146
2018-05-03,9.20067101068444,23.22,23.35,20180503,22.345,22.986,37.9269
2018-05-04,9.20764760570554,23.23,23.36,20180504,21.515,22.28,36.762
2018-05-05,9.21462949087102,23.25,23.38,20180505,21.56,22.33,36.8445
2018-05-06,9.22161667019225,23.25,23.38,20180506,21.56,22.33,36.8445
2018-05-07,9.22860914768363,23.25,23.38,20180507,21.56,22.33,36.8445
2018-05-08,9.23560692736259,23.31,23.42,20180508,22.049,22.903,37.78995
2018-05-09,9.24261001324964,23.32,23.43,20180509,22.294,23.126,38.1579
2018-05-10,9.2496184093683,23.34,23.44,20180510,22.436,23.221,38.31465
2018-05-11,9.25663211974518,23.36,23.46,20180511,22.718,23.726,39.1479
2018-05-12,9.26365114840991,23.38,23.47,20180512,24.461,25.51,42.0915
2018-05-13,9.2706754993952,23.38,23.47,20180513,24.461,25.51,42.0915
2018-05-14,9.2777051767368,23.38,23.47,20180514,24.461,25.51,42.0915
2018-05-15,9.28474018447353,23.43,23.51,20180515,23.683,24.677,40.71705
2018-05-16,9.29272307903744,23.45,23.52,20180516,23.775,24.801,40.92165
2018-05-17,9.30071283718659,23.47,23.53,20180517,23.875,24.891,41.07015
2018-05-18,9.30870946482218,23.49,23.55,20180518,24.039,25.052,41.3358
2018-05-19,9.31671296785053,23.51,23.56,20180519,23.924,24.9,41.085
2018-05-20,9.32472335218298,23.51,23.56,20180520,23.924,24.9,41.085
2018-05-21,9.332740623736,23.51,23.56,20180521,23.924,24.9,41.085
2018-05-22,9.34076478843112,23.57,23.65,20180522,23.905,24.864,41.0256
2018-05-23,9.34879585219498,23.59,23.69,20180523,24.031,24.993,41.23845
2018-05-24,9.3568338209593,23.61,23.73,20180524,24.2,25.164,41.5206
2018-05-25,9.36487870066091,23.63,23.76,20180525,24.288,25.253,41.66745
2018-05-26,9.37293049724174,23.63,23.76,20180526,24.288,25.253,41.66745
2018-05-27,9.38098921664883,23.63,23.76,20180527,24.288,25.253,41.66745
2018-05-28,9.38905486483432,23.63,23.76,20180528,24.288,25.253,41.66745
2018-05-29,9.3971274477555,23.71,23.92,20180529,24.503,25.473,42.03045
2018-05-30,9.40520697137476,23.73,23.96,20180530,24.518,25.491,42.06015
2018-05-31,9.41329344165961,23.75,23.99,20180531,24.591,25.514,42.0981
2018-06-01,9.4213868645827,23.77,24.03,20180601,24.591,25.565,42.18225
2018-06-02,9.42948724612181,23.79,24.07,20180602,24.591,25.554,42.1641
2018-06-03,9.43759459225988,23.79,24.07,20180603,24.591,25.554,42.1641
2018-06-04,9.44570890898497,23.79,24.07,20180604,24.591,25.554,42.1641
2018-06-05,9.4538302022903,23.85,24.19,20180605,24.585,25.548,42.1542
2018-06-06,9.46195847817423,23.87,24.23,20180606,24.507,25.466,42.0189
2018-06-07,9.4700937426403,23.89,24.27,20180607,24.568,25.535,42.13275
2018-06-08,9.47823600169718,23.92,24.3,20180608,24.993,25.952,42.8208
2018-06-09,9.48638526135875,23.94,24.34,20180609,25.467,26.443,43.63095
2018-06-10,9.49454152764402,23.94,24.34,20180610,25.467,26.443,43.63095
2018-06-11,9.50270480657719,23.94,24.34,20180611,25.467,26.443,43.63095
2018-06-12,9.51087510418764,24,24.46,20180612,25.412,26.382,43.5303
2018-06-13,9.51905242650995,24.02,24.5,20180613,25.716,26.687,44.03355
2018-06-14,9.52723677958385,24.04,24.54,20180614,27.263,28.428,46.9062
2018-06-15,9.5354281694543,24.06,24.58,20180615,27.742,28.847,47.59755
2018-06-16,9.54203613834804,24.08,24.62,20180616,27.301,28.411,46.87815
2018-06-17,9.54864868650682,24.08,24.62,20180617,27.301,28.411,46.87815
2018-06-18,9.55526581710404,24.08,24.62,20180618,27.301,28.411,46.87815
2018-06-19,9.56188753331528,24.13,24.74,20180619,27.357,28.463,46.96395
2018-06-20,9.56851383831834,24.15,24.78,20180620,27.106,28.194,46.5201
2018-06-21,9.57514473529321,24.15,24.78,20180621,27.106,28.194,46.5201
2018-06-22,9.58178022742209,24.18,24.82,20180622,26.676,27.757,45.79905
2018-06-23,9.58842031788937,24.2,24.84,20180623,26.573,27.664,45.6456
2018-06-24,9.59506500988166,24.2,24.84,20180624,26.573,27.664,45.6456
2018-06-25,9.60171430658779,24.2,24.84,20180625,26.573,27.664,45.6456
2018-06-26,9.60836821119878,24.25,24.9,20180626,26.639,27.726,45.7479
2018-06-27,9.61502672690787,24.26,24.93,20180627,26.96,28.051,46.28415
2018-06-28,9.6216898569105,24.28,24.95,20180628,27.589,28.679,47.32035
2018-06-29,9.62835760440435,24.3,24.97,20180629,28.552,29.57,48.7905
2018-06-30,9.6350299725893,24.31,24.99,20180630,27.962,29.038,47.9127
2018-07-01,9.64170696466743,24.31,24.99,20180701,27.962,29.038,47.9127
2018-07-02,9.64838858384308,24.31,24.99,20180702,27.962,29.038,47.9127
2018-07-03,9.65507483332278,24.37,25.05,20180703,27.588,28.666,47.2989
2018-07-04,9.66176571631529,24.38,25.08,20180704,27.706,28.782,47.4903
2018-07-05,9.6684612360316,24.4,25.1,20180705,27.672,28.749,47.43585
2018-07-06,9.67516139568491,24.42,25.12,20180706,27.546,28.622,47.2263
2018-07-07,9.68186619849066,24.43,25.14,20180707,26.971,28.049,46.28085
2018-07-08,9.68857564766651,24.43,25.14,20180708,26.971,28.049,46.28085
2018-07-09,9.69528974643236,24.43,25.14,20180709,26.971,28.049,46.28085
2018-07-10,9.70200849801034,24.43,25.14,20180710,26.971,28.049,46.28085
2018-07-11,9.7087319056248,24.5,25.23,20180711,27.113,28.189,46.51185
2018-07-12,9.71545997250233,24.52,25.25,20180712,26.838,27.915,46.05975
2018-07-13,9.72219270187177,24.53,25.27,20180713,26.864,27.94,46.101
2018-07-14,9.72893009696418,24.55,25.29,20180714,26.922,28,46.2
2018-07-15,9.73567216101286,24.55,25.29,20180715,26.922,28,46.2
2018-07-16,9.74708903553404,24.55,25.29,20180716,26.922,28,46.2
2018-07-17,9.75851929845015,24.61,25.36,20180717,27.081,28.157,46.45905
2018-07-18,9.76996296546156,24.64,25.38,20180718,27.244,28.321,46.72965
2018-07-19,9.78142005228706,24.67,25.4,20180719,27.348,28.356,46.7874
2018-07-20,9.79289057466384,24.7,25.42,20180720,27.195,28.271,46.64715
2018-07-21,9.80437454834758,24.73,25.44,20180721,27.234,28.269,46.64385
2018-07-22,9.81587198911242,24.73,25.44,20180722,27.234,28.269,46.64385
2018-07-23,9.827382912751,24.73,25.44,20180723,27.234,28.269,46.64385
2018-07-24,9.83890733507448,24.82,25.5,20180724,27.102,28.136,46.4244
2018-07-25,9.85044527191256,24.85,25.52,20180725,26.996,28.031,46.25115
2018-07-26,9.86199673911352,24.88,25.54,20180726,27.009,28.043,46.27095
2018-07-27,9.87356175254419,24.9,25.56,20180727,26.971,28.006,46.2099
2018-07-28,9.88514032809004,24.93,25.58,20180728,26.963,28.017,46.22805
2018-07-29,9.89673248165516,24.93,25.58,20180729,26.963,28.017,46.22805
2018-07-30,9.90833822916227,24.93,25.58,20180730,26.963,28.017,46.22805
2018-07-31,9.91995758655279,25.02,25.64,20180731,26.993,28.028,46.2462
2018-08-01,9.93159056978682,25.05,25.66,20180801,27.193,28.225,46.57125
2018-08-02,9.94323719484319,25.08,25.69,20180802,27.135,28.167,46.47555
2018-08-03,9.95489747771944,25.11,25.71,20180803,26.973,28.005,46.20825
2018-08-04,9.9665714344319,25.14,25.73,20180804,27.036,28.037,46.26105
2018-08-05,9.97825908101566,25.14,25.73,20180805,27.036,28.037,46.26105
2018-08-06,9.98996043352463,25.14,25.73,20180806,27.036,28.037,46.26105
2018-08-07,10.0016755080315,25.23,25.79,20180807,26.998,28.031,46.25115
2018-08-08,10.013404320628,25.26,25.81,20180808,27.201,28.232,46.5828
2018-08-09,10.0251468874244,25.29,25.83,20180809,27.664,28.696,47.3484
2018-08-10,10.03690322455,25.32,25.85,20180810,28.721,29.798,49.1667
2018-08-11,10.0486733481533,25.35,25.87,20180811,29.591,30.68,50.622
2018-08-12,10.0604572744013,25.35,25.87,20180812,29.591,30.68,50.622
2018-08-13,10.0722550194802,25.35,25.87,20180813,29.591,30.68,50.622
2018-08-14,10.0840665995952,25.44,25.93,20180814,29.289,30.384,50.1336
2018-08-15,10.0958920309703,25.47,25.95,20180815,29.617,30.68,50.622
2018-08-16,10.1058394947439,25.5,25.97,20180816,29.351,30.391,50.14515
2018-08-17,10.1157967597351,25.52,25.99,20180817,29.385,30.425,50.20125
2018-08-18,10.1257638356012,25.55,26.01,20180818,29.51,30.551,50.40915
2018-08-19,10.1357407320087,25.55,26.01,20180819,29.51,30.551,50.40915
2018-08-20,10.1457274586338,25.55,26.01,20180820,29.51,30.551,50.40915
2018-08-21,10.1557240251622,25.55,26.01,20180821,29.51,30.551,50.40915
2018-08-22,10.1657304412891,25.65,26.09,20180822,29.77,30.817,50.84805
2018-08-23,10.1757467167194,25.67,26.11,20180823,29.939,30.982,51.1203
2018-08-24,10.1857728611674,25.7,26.12,20180824,30.42,31.469,51.92385
2018-08-25,10.195808884357,25.72,26.14,20180825,30.501,31.541,52.04265
2018-08-26,10.2058547960216,25.72,26.14,20180826,30.501,31.541,52.04265
2018-08-27,10.2159106059045,25.72,26.14,20180827,30.501,31.541,52.04265
2018-08-28,10.2259763237583,25.8,26.19,20180828,30.978,32.055,52.89075
2018-08-29,10.2360519593454,25.82,26.21,20180829,33.136,34.402,56.7633
2018-08-30,10.2461375224375,25.85,26.22,20180830,37.872,39.775,65.62875
2018-08-31,10.2562330228163,25.87,26.24,20180831,36.188,37.998,62.6967
2018-09-01,10.2663384702731,25.9,26.26,20180901,37.169,38.986,64.3269
2018-09-02,10.2764538746085,25.9,26.26,20180902,37.169,38.986,64.3269
2018-09-03,10.2865792456331,25.9,26.26,20180903,37.169,38.986,64.3269
2018-09-04,10.2967145931672,25.98,26.31,20180904,37.895,39.688,65.4852
2018-09-05,10.3068599270404,26,26.32,20180905,37.481,39.246,64.7559
2018-09-06,10.3170152570923,26.03,26.34,20180906,36.54,38.319,63.22635
2018-09-07,10.3271805931723,26.05,26.36,20180907,36.066,37.811,62.38815
2018-09-08,10.337355945139,26.08,26.37,20180908,36.438,38.184,63.0036
2018-09-09,10.3475413228613,26.08,26.37,20180909,36.438,38.184,63.0036
2018-09-10,10.3577367362174,26.08,26.37,20180910,36.438,38.184,63.0036
2018-09-11,10.3679421950955,26.16,26.43,20180911,36.985,38.713,63.87645
2018-09-12,10.3781577093934,26.18,26.44,20180912,37.337,39.083,64.48695
2018-09-13,10.3883832890186,26.21,26.46,20180913,38.435,40.223,66.36795
2018-09-14,10.3986189438886,26.23,26.48,20180914,38.754,40.512,66.8448
2018-09-15,10.4088646839304,26.26,26.49,20180915,38.655,40.408,66.6732
2018-09-16,10.4221474770864,26.26,26.49,20180916,38.655,40.408,66.6732
2018-09-17,10.435447220467,26.26,26.49,20180917,38.655,40.408,66.6732
2018-09-18,10.4487639357025,26.35,26.54,20180918,38.756,40.502,66.8283
2018-09-19,10.4620976444506,26.39,26.56,20180919,38.388,40.124,66.2046
2018-09-20,10.4754483683969,26.42,26.58,20180920,37.252,38.977,64.31205
2018-09-21,10.4888161292546,26.45,26.61,20180921,36.395,38.136,62.9244
2018-09-22,10.5022009487644,26.49,26.64,20180922,36.435,38.175,62.98875
2018-09-23,10.515602848695,26.49,26.64,20180923,36.435,38.175,62.98875
2018-09-24,10.5290218508429,26.49,26.64,20180924,36.435,38.175,62.98875
2018-09-25,10.5424579770321,26.59,26.73,20180925,37.069,38.882,64.1553
2018-09-26,10.5559112491149,26.62,26.77,20180926,37.653,39.436,65.0694
2018-09-27,10.569381688971,26.66,26.8,20180927,38.603,40.529,66.87285
2018-09-28,10.5828693185084,26.69,26.83,20180928,39.882,41.886,69.1119
2018-09-29,10.5963741596629,26.73,26.86,20180929,38.764,40.74,67.221
2018-09-30,10.6098962343983,26.73,26.86,20180930,38.764,40.74,67.221
2018-10-01,10.6234355647065,26.73,26.86,20181001,38.764,40.74,67.221
2018-10-02,10.6369921726073,26.83,26.96,20181002,37.097,39.067,64.46055
2018-10-03,10.6505660801487,26.86,26.99,20181003,36.754,38.732,63.9078
2018-10-04,10.664157309407,26.9,27.02,20181004,37.449,39.445,65.08425
2018-10-05,10.6777658824863,26.93,27.05,20181005,37.021,38.908,64.1982
2018-10-06,10.6913918215193,26.96,27.08,20181006,36.649,38.559,63.62235
2018-10-07,10.7050351486666,26.96,27.08,20181007,36.649,38.559,63.62235
2018-10-08,10.7186958861174,26.96,27.08,20181008,36.649,38.559,63.62235
2018-10-09,10.732374056089,27.07,27.18,20181009,36.291,38.178,62.9937
2018-10-10,10.7460696808271,27.1,27.21,20181010,36.281,38.174,62.9871
2018-10-11,10.7597827826057,27.14,27.24,20181011,35.869,37.769,62.31885
2018-10-12,10.7735133837274,27.17,27.28,20181012,35.708,37.6,62.04
2018-10-13,10.7872615065233,27.21,27.31,20181013,35.206,37.111,61.23315
2018-10-14,10.8010271733527,27.21,27.31,20181014,35.206,37.111,61.23315
2018-10-15,10.8148104066037,27.21,27.31,20181015,35.206,37.111,61.23315
2018-10-16,10.8368024308141,27.21,27.31,20181016,35.206,37.111,61.23315
2018-10-17,10.858839176024,27.37,27.44,20181017,35.381,37.286,61.5219
2018-10-18,10.8809207331737,27.42,27.47,20181018,35.607,37.507,61.88655
2018-10-19,10.9030471933889,27.48,27.5,20181019,35.632,37.532,61.9278
2018-10-20,10.9252186479803,27.53,27.53,20181020,35.521,37.42,61.743
2018-10-21,10.9474351884446,27.53,27.53,20181021,35.521,37.42,61.743
2018-10-22,10.9696969064641,27.53,27.53,20181022,35.521,37.42,61.743
2018-10-23,10.9920038939081,27.7,27.73,20181023,35.682,37.577,62.00205
2018-10-24,11.0143562428322,27.76,27.8,20181024,35.975,37.876,62.4954
2018-10-25,11.0367540454795,27.81,27.87,20181025,35.9,37.785,62.34525
2018-10-26,11.0591973942806,27.87,27.93,20181026,35.96,37.845,62.44425
2018-10-27,11.0816863818541,27.93,28,20181027,35.865,37.765,62.31225
2018-10-28,11.1042211010069,27.93,28,20181028,35.865,37.765,62.31225
2018-10-29,11.1268016447345,27.93,28,20181029,35.865,37.765,62.31225
2018-10-30,11.1494281062216,28.1,28.2,20181030,35.882,37.782,62.3403
2018-10-31,11.1721005788427,28.16,28.27,20181031,35.084,36.984,61.0236
2018-11-01,11.1948191561616,28.21,28.34,20181101,34.874,36.775,60.67875
2018-11-02,11.2175839319328,28.27,28.4,20181102,34.703,36.604,60.3966
2018-11-03,11.2403950001013,28.33,28.47,20181103,34.698,36.6,60.39
2018-11-04,11.2632524548031,28.33,28.47,20181104,34.698,36.6,60.39
2018-11-05,11.2861563903657,28.33,28.47,20181105,34.698,36.6,60.39
2018-11-06,11.3091069013085,28.5,28.68,20181106,34.855,36.724,60.5946
2018-11-07,11.3321040823428,28.5,28.68,20181107,34.855,36.724,60.5946
2018-11-08,11.3551480283728,28.62,28.81,20181108,34.63,36.532,60.2778
2018-11-09,11.3782388344956,28.68,28.88,20181109,34.483,36.384,60.0336
2018-11-10,11.4013765960016,28.73,28.95,20181110,34.521,36.423,60.09795
2018-11-11,11.4245614083752,28.73,28.95,20181111,34.521,36.423,60.09795
2018-11-12,11.4477933672945,28.73,28.95,20181112,34.521,36.423,60.09795
2018-11-13,11.4710725686328,28.91,29.16,20181113,35.082,36.97,61.0005
2018-11-14,11.4943991084578,28.97,29.23,20181114,35.096,36.998,61.0467
2018-11-15,11.5177730830329,29.03,29.3,20181115,35.083,36.979,61.01535
2018-11-16,11.5379823890175,29.09,29.37,20181116,35.077,36.978,61.0137
2018-11-17,11.5582271546388,29.14,29.44,20181117,35.284,37.172,61.3338
2018-11-18,11.5785074421148,29.14,29.44,20181118,35.284,37.172,61.3338
2018-11-19,11.598823313773,29.14,29.44,20181119,35.284,37.172,61.3338
2018-11-20,11.61917483205,29.14,29.44,20181120,35.284,37.172,61.3338
2018-11-21,11.6395620594921,29.34,29.68,20181121,35.322,37.245,61.45425
2018-11-22,11.6599850587552,29.39,29.71,20181122,35.522,37.433,61.76445
2018-11-23,11.6804438926053,29.45,29.74,20181123,36.566,38.507,63.53655
2018-11-24,11.7009386239183,29.5,29.77,20181124,38.03,39.972,65.9538
2018-11-25,11.7214693156808,29.5,29.77,20181125,38.03,39.972,65.9538
2018-11-26,11.7420360309896,29.5,29.77,20181126,38.03,39.972,65.9538
2018-11-27,11.7626388330523,29.65,29.85,20181127,37.642,39.582,65.3103
2018-11-28,11.7832777851875,29.7,29.88,20181128,37.59,39.537,65.23605
2018-11-29,11.8039529508246,29.76,29.91,20181129,36.805,38.805,64.02825
2018-11-30,11.8246643935047,29.81,29.94,20181130,35.672,37.615,62.06475
2018-12-01,11.8454121768801,29.81,29.94,20181201,35.672,37.615,62.06475
2018-12-02,11.8661963647149,29.81,29.94,20181202,35.672,37.615,62.06475
2018-12-03,11.8870170208851,29.81,29.94,20181203,35.672,37.615,62.06475
2018-12-04,11.9078742093787,30.02,30.05,20181204,36.393,38.318,63.2247
2018-12-05,11.9287679942961,30.07,30.08,20181205,36.738,38.682,63.8253
2018-12-06,11.94969843985,30.12,30.11,20181206,36.723,38.667,63.80055
2018-12-07,11.9706656103658,30.18,30.14,20181207,36.371,38.308,63.2082
2018-12-08,11.991669570282,30.23,30.17,20181208,36.804,38.754,63.9441
2018-12-09,12.0127103841499,30.23,30.17,20181209,36.804,38.754,63.9441
2018-12-10,12.0337881166341,30.23,30.17,20181210,36.804,38.754,63.9441
2018-12-11,12.0549028325127,30.39,30.25,20181211,36.807,38.751,63.93915
2018-12-12,12.0760545966777,30.44,30.28,20181212,36.672,38.616,63.7164
2018-12-13,12.0972434741344,30.5,30.31,20181213,36.859,38.803,64.02495
2018-12-14,12.1184695300028,30.55,30.34,20181214,37.082,39.027,64.39455
2018-12-15,12.1397328295166,30.6,30.37,20181215,37.275,39.219,64.71135
2018-12-16,12.1520741113436,30.6,30.37,20181216,37.275,39.219,64.71135
2018-12-17,12.1644279393475,30.6,30.37,20181217,37.275,39.219,64.71135
2018-12-18,12.176794326283,30.72,30.46,20181218,37.248,39.185,64.65525
2018-12-19,12.1891732849174,30.75,30.49,20181219,37.384,39.328,64.8912
2018-12-20,12.2015648280311,30.78,30.51,20181220,37.105,39.049,64.43085
2018-12-21,12.2139689684176,30.81,30.54,20181221,37.088,39.034,64.4061
2018-12-22,12.2263857188834,30.84,30.56,20181222,37.54,39.484,65.1486
2018-12-23,12.2388150922477,30.84,30.56,20181223,37.54,39.484,65.1486
2018-12-24,12.2512571013431,30.84,30.56,20181224,37.54,39.484,65.1486
2018-12-25,12.2637117590152,30.84,30.56,20181225,37.54,39.484,65.1486
2018-12-26,12.2761790781224,30.84,30.56,20181226,37.54,39.484,65.1486
2018-12-27,12.2886590715365,31,30.66,20181227,37.459,39.403,65.01495
2018-12-28,12.3011517521421,31.03,30.69,20181228,36.906,38.849,64.10085
2018-12-29,12.3136571328371,31.06,30.71,20181229,36.803,38.744,63.9276
2018-12-30,12.3261752265325,31.06,30.71,20181230,36.803,38.744,63.9276
2018-12-31,12.3387060461523,31.06,30.71,20181231,36.803,38.744,63.9276
2019-01-01,12.3512496046336,31.06,30.71,20190101,36.803,38.744,63.9276
2019-01-02,12.3638059149269,31.06,30.71,20190102,36.803,38.744,63.9276
2019-01-03,12.3763749899958,31.22,30.82,20190103,36.567,38.511,63.54315
2019-01-04,12.3889568428168,31.25,30.84,20190104,36.461,38.405,63.36825
2019-01-05,12.4015514863798,31.29,30.86,20190105,36.455,38.403,63.36495
2019-01-06,12.4141589336881,31.29,30.86,20190106,36.455,38.403,63.36495
2019-01-07,12.4267791977579,31.29,30.86,20190107,36.455,38.403,63.36495
2019-01-08,12.4394122916187,31.38,30.92,20190108,36.687,38.634,63.7461
2019-01-09,12.4520582283134,31.41,30.95,20190109,36.554,38.499,63.52335
2019-01-10,12.4647170208979,31.45,30.97,20190110,36.219,38.163,62.96895
2019-01-11,12.4773886824417,31.48,30.99,20190111,36.086,38.031,62.75115
2019-01-12,12.4900732260274,31.51,31.01,20190112,36.111,38.057,62.79405
2019-01-13,12.5027706647508,31.51,31.01,20190113,36.111,38.057,62.79405
2019-01-14,12.5154810117212,31.51,31.01,20190114,36.111,38.057,62.79405
2019-01-15,12.5282042800611,31.61,31.08,20190115,36.252,38.197,63.02505
2019-01-16,12.5385818265261,31.64,31.1,20190116,36.522,38.467,63.47055
2019-01-17,12.548967969073,31.66,31.12,20190117,36.79,38.739,63.91935
2019-01-18,12.5593627148222,31.69,31.14,20190118,36.611,38.561,63.62565
2019-01-19,12.5697660709002,31.72,31.16,20190119,36.741,38.69,63.8385
2019-01-20,12.5801780444391,31.72,31.16,20190120,36.741,38.69,63.8385
2019-01-21,12.5905986425771,31.72,31.16,20190121,36.741,38.69,63.8385
2019-01-22,12.6010278724583,31.8,31.24,20190122,36.572,38.527,63.56955
2019-01-23,12.6114657412325,31.82,31.27,20190123,36.622,38.576,63.6504
2019-01-24,12.6219122560558,31.85,31.3,20190124,36.529,38.483,63.49695
2019-01-25,12.6323674240899,31.87,31.33,20190125,36.234,38.186,63.0069
2019-01-26,12.6428312525026,31.9,31.36,20190126,36.182,38.137,62.92605
2019-01-27,12.6533037484676,31.9,31.36,20190127,36.182,38.137,62.92605
2019-01-28,12.6637849191644,31.9,31.36,20190128,36.182,38.137,62.92605
2019-01-29,12.6742747717788,31.98,31.45,20190129,36.618,38.573,63.64545
2019-01-30,12.6847733135022,32.01,31.47,20190130,36.632,38.587,63.66855
2019-01-31,12.6952805515321,32.03,31.5,20190131,36.322,38.277,63.15705
2019-02-01,12.705796493072,32.06,31.53,20190201,36.348,38.307,63.20655
2019-02-02,12.7163211453313,32.09,31.56,20190202,36.304,38.262,63.1323
2019-02-03,12.7268545155254,32.09,31.56,20190203,36.304,38.262,63.1323
2019-02-04,12.7373966108756,32.09,31.56,20190204,36.304,38.262,63.1323
2019-02-05,12.7479474386093,32.17,31.65,20190205,36.301,38.253,63.11745
2019-02-06,12.7585070059599,32.19,31.68,20190206,36.574,38.404,63.3666
2019-02-07,12.7690753201666,32.22,31.71,20190207,36.966,38.914,64.2081
2019-02-08,12.7796523884748,32.25,31.74,20190208,36.949,38.898,64.1817
2019-02-09,12.7902382181358,32.27,31.77,20190209,37.112,39.07,64.4655
2019-02-10,12.800832816407,32.27,31.77,20190210,37.112,39.07,64.4655
2019-02-11,12.8114361905516,32.27,31.77,20190211,37.112,39.07,64.4655
2019-02-12,12.8220483478391,32.35,31.85,20190212,36.993,38.944,64.2576
2019-02-13,12.8326692955449,32.38,31.88,20190213,37.245,39.197,64.67505
2019-02-14,12.8432990409503,32.41,31.91,20190214,37.351,39.303,64.84995
2019-02-15,12.8539375913427,32.43,31.94,20190215,37.563,39.51,65.1915
2019-02-16,12.8670679140427,32.46,31.97,20190216,37.854,39.803,65.67495
2019-02-17,12.8802116493934,32.46,31.97,20190217,37.854,39.803,65.67495
2019-02-18,12.8933688110957,32.46,31.97,20190218,37.854,39.803,65.67495
2019-02-19,12.9065394128648,32.56,32.06,20190219,38.359,40.32,66.528
2019-02-20,12.9197234684296,32.59,32.09,20190220,38.757,40.71,67.1715
2019-02-21,12.9329209915333,32.63,32.1,20190221,38.59,40.535,66.88275
2019-02-22,12.946131995933,32.66,32.12,20190222,38.263,40.205,66.33825
2019-02-23,12.9593564953998,32.69,32.13,20190223,38.054,40.009,66.01485
2019-02-24,12.972594503719,32.69,32.13,20190224,38.054,40.009,66.01485
2019-02-25,12.98584603469,32.69,32.13,20190225,38.054,40.009,66.01485
2019-02-26,12.999111102126,32.79,32.18,20190226,37.999,39.953,65.92245
2019-02-27,13.0123897198547,32.83,32.19,20190227,37.882,39.825,65.71125
2019-02-28,13.0256819017177,32.86,32.21,20190228,38.201,40.135,66.22275
2019-03-01,13.0389876615708,32.89,32.22,20190301,38.894,40.836,67.3794
2019-03-02,13.052307013284,32.93,32.24,20190302,39.769,41.711,68.82315
2019-03-03,13.0656399707412,32.93,32.24,20190303,39.769,41.711,68.82315
2019-03-04,13.078986547841,32.93,32.24,20190304,39.769,41.711,68.82315
2019-03-05,13.0923467584956,32.93,32.24,20190305,39.769,41.711,68.82315
2019-03-06,13.1057206166319,32.93,32.24,20190306,39.769,41.711,68.82315
2019-03-07,13.1191081361908,33.1,32.31,20190307,41.427,43.412,71.6298
2019-03-08,13.1325093311274,33.13,32.33,20190308,40.282,42.267,69.74055
2019-03-09,13.1459242154111,33.16,32.34,20190309,40.307,42.292,69.7818
2019-03-10,13.1593528030257,33.16,32.34,20190310,40.307,42.292,69.7818
2019-03-11,13.1727951079692,33.16,32.34,20190311,40.307,42.292,69.7818
2019-03-12,13.1862511442537,33.27,32.39,20190312,40.53,42.516,70.1514
2019-03-13,13.199720925906,33.3,32.4,20190313,40.317,42.302,69.7983
2019-03-14,13.2132044669669,33.33,32.42,20190314,39.777,41.764,68.9106
2019-03-15,13.2267017814917,33.37,32.43,20190315,39.147,41.134,67.8711
2019-03-16,13.2426242680656,33.4,32.45,20190316,39.031,41.016,67.6764
2019-03-17,13.2585659223491,33.4,32.45,20190317,39.031,41.016,67.6764
2019-03-18,13.2745267674165,33.4,32.45,20190318,39.031,41.016,67.6764
2019-03-19,13.29050682637,33.52,32.49,20190319,39.578,41.591,68.62515
2019-03-20,13.3065061223396,33.56,32.51,20190320,39.969,41.954,69.2241
2019-03-21,13.3225246784829,33.6,32.52,20190321,40.03,42.016,69.3264
2019-03-22,13.3385625179858,33.64,32.53,20190322,40.888,42.862,70.7223
2019-03-23,13.3546196640617,33.68,32.55,20190323,41.018,42.99,70.9335
2019-03-24,13.3706961399521,33.68,32.55,20190324,41.018,42.99,70.9335
2019-03-25,13.3867919689266,33.68,32.55,20190325,41.018,42.99,70.9335
2019-03-26,13.4029071742827,33.81,32.59,20190326,41.698,43.671,72.05715
2019-03-27,13.419041779346,33.85,32.6,20190327,42.948,44.923,74.12295
2019-03-28,13.43519580747,33.89,32.62,20190328,42.672,44.652,73.6758
2019-03-29,13.4513692820365,33.93,32.63,20190329,42.422,44.397,73.25505
2019-03-30,13.4675622264555,33.97,32.64,20190330,41.883,43.858,72.3657
