indice_tiempo,cer_diario,uva_diario,uvi_diario,usd_date_cotizacion,usd_date_cotizacion_int,usd_compra,usd_venta,uva_deuda,pesos_deuda,usd_deuda
2016-03-31,5.5636,14.05,14.05,2016-03-31 00:00:00 +0000 UTC,20160331,14.539,14.889,46715.66,656355.023,44083.2173416616
2016-04-01,5.5684,14.05,14.05,2016-04-01 00:00:00 +0000 UTC,20160401,14.642,14.997,46715.66,656355.023,43765.7546842702
2016-04-02,5.5732,14.06,14.06,2016-04-02 00:00:00 +0000 UTC,20160404,14.679,15.039,46715.66,656822.1796,43674.591369107
2016-04-03,5.5781,14.06,14.06,2016-04-03 00:00:00 +0000 UTC,20160404,14.679,15.039,46715.66,656822.1796,43674.591369107
2016-04-04,5.5829,14.06,14.06,2016-04-04 00:00:00 +0000 UTC,20160404,14.679,15.039,46715.66,656822.1796,43674.591369107
2016-04-05,5.5877,14.1,14.1,2016-04-05 00:00:00 +0000 UTC,20160405,14.557,14.915,46715.66,658690.806,44162.9772712035
2016-04-06,5.5925,14.11,14.12,2016-04-06 00:00:00 +0000 UTC,20160406,14.568,14.927,46715.66,659157.9626,44158.7701882495
2016-04-07,5.5974,14.12,14.13,2016-04-07 00:00:00 +0000 UTC,20160407,14.41,14.765,46715.66,659625.1192,44674.914947511
2016-04-08,5.6022,14.14,14.14,2016-04-08 00:00:00 +0000 UTC,20160408,14.344,14.694,46715.66,660559.4324,44954.36452974
2016-04-09,5.607,14.15,14.16,2016-04-09 00:00:00 +0000 UTC,20160411,14.393,14.74,46715.66,661026.589,44845.7658751696
2016-04-10,5.6119,14.15,14.16,2016-04-10 00:00:00 +0000 UTC,20160411,14.393,14.74,46715.66,661026.589,44845.7658751696
2016-04-11,5.6167,14.15,14.16,2016-04-11 00:00:00 +0000 UTC,20160411,14.393,14.74,46715.66,661026.589,44845.7658751696
2016-04-12,5.6216,14.18,14.2,2016-04-12 00:00:00 +0000 UTC,20160412,14.388,14.74,46715.66,662428.0588,44940.8452374491
2016-04-13,5.6264,14.2,14.21,2016-04-13 00:00:00 +0000 UTC,20160413,14.279,14.633,46715.66,663362.372,45333.3131962004
2016-04-14,5.6313,14.21,14.23,2016-04-14 00:00:00 +0000 UTC,20160414,14.261,14.615,46715.66,663829.5286,45421.110407116
2016-04-15,5.6362,14.22,14.24,2016-04-15 00:00:00 +0000 UTC,20160415,14.123,14.478,46715.66,664296.6852,45883.1803564028
2016-04-16,5.641,14.23,14.25,2016-04-16 00:00:00 +0000 UTC,20160418,14.027,14.382,46715.66,664763.8418,46221.9330969267
2016-04-17,5.6459,14.23,14.25,2016-04-17 00:00:00 +0000 UTC,20160418,14.027,14.382,46715.66,664763.8418,46221.9330969267
2016-04-18,5.6508,14.23,14.25,2016-04-18 00:00:00 +0000 UTC,20160418,14.027,14.382,46715.66,664763.8418,46221.9330969267
2016-04-19,5.6556,14.27,14.29,2016-04-19 00:00:00 +0000 UTC,20160419,14.073,14.427,46715.66,666632.4682,46207.282747626
2016-04-20,5.6605,14.28,14.31,2016-04-20 00:00:00 +0000 UTC,20160420,14.177,14.535,46715.66,667099.6248,45896.0870175439
2016-04-21,5.6654,14.29,14.32,2016-04-21 00:00:00 +0000 UTC,20160421,14.315,14.661,46715.66,667566.7814,45533.5094059068
2016-04-22,5.6703,14.31,14.33,2016-04-22 00:00:00 +0000 UTC,20160422,14.269,14.619,46715.66,668501.0946,45728.2368561461
2016-04-23,5.6752,14.32,14.35,2016-04-23 00:00:00 +0000 UTC,20160425,14.239,14.592,46715.66,668968.2512,45844.8637061403
2016-04-24,5.6801,14.32,14.35,2016-04-24 00:00:00 +0000 UTC,20160425,14.239,14.592,46715.66,668968.2512,45844.8637061403
2016-04-25,5.685,14.32,14.35,2016-04-25 00:00:00 +0000 UTC,20160425,14.239,14.592,46715.66,668968.2512,45844.8637061403
2016-04-26,5.6906,14.36,14.39,2016-04-26 00:00:00 +0000 UTC,20160426,14.211,14.566,46715.66,670836.8776,46054.9826719758
2016-04-27,5.6961,14.37,14.39,2016-04-27 00:00:00 +0000 UTC,20160427,14.117,14.471,46715.66,671304.0342,46389.6091631539
2016-04-28,5.7017,14.38,14.4,2016-04-28 00:00:00 +0000 UTC,20160428,14.139,14.491,46715.66,671771.1908,46357.8214615969
2016-04-29,5.7073,14.4,14.4,2016-04-29 00:00:00 +0000 UTC,20160429,14.158,14.51,46715.66,672705.504,46361.5095796003
2016-04-30,5.7129,14.41,14.41,2016-04-30 00:00:00 +0000 UTC,20160502,14.163,14.516,,0,0
2016-05-01,5.7185,14.41,14.41,2016-05-01 00:00:00 +0000 UTC,20160502,14.163,14.516,,0,0
2016-05-02,5.7241,14.41,14.41,2016-05-02 00:00:00 +0000 UTC,20160502,14.163,14.516,46715.66,673172.6606,46374.5288371452
2016-05-03,5.7297,14.46,14.42,2016-05-03 00:00:00 +0000 UTC,20160503,14.105,14.464,46715.66,675508.4436,46702.7408462389
2016-05-04,5.7353,14.47,14.42,2016-05-04 00:00:00 +0000 UTC,20160504,14.107,14.466,46715.66,675975.6002,46728.5773676206
2016-05-05,5.7409,14.48,14.43,2016-05-05 00:00:00 +0000 UTC,20160505,14.172,14.516,46715.66,676442.7568,46599.8041333701
2016-05-06,5.7465,14.5,14.43,2016-05-06 00:00:00 +0000 UTC,20160506,14.151,14.5,46715.66,677377.07,46715.66
2016-05-07,5.7521,14.51,14.44,2016-05-07 00:00:00 +0000 UTC,20160509,14.12,14.48,46715.66,677844.2266,46812.4465883978
2016-05-08,5.7577,14.51,14.44,2016-05-08 00:00:00 +0000 UTC,20160509,14.12,14.48,46715.66,677844.2266,46812.4465883978
2016-05-09,5.7634,14.51,14.44,2016-05-09 00:00:00 +0000 UTC,20160509,14.12,14.48,46715.66,677844.2266,46812.4465883978
2016-05-10,5.769,14.55,14.45,2016-05-10 00:00:00 +0000 UTC,20160510,14.143,14.495,46715.66,679712.853,46892.9184546395
2016-05-11,5.7746,14.57,14.45,2016-05-11 00:00:00 +0000 UTC,20160511,14.143,14.495,46715.66,680647.1662,46957.3760745085
2016-05-12,5.7803,14.58,14.46,2016-05-12 00:00:00 +0000 UTC,20160512,14.105,14.464,46715.66,681114.3228,47090.3154590708
2016-05-13,5.7859,14.6,14.46,2016-05-13 00:00:00 +0000 UTC,20160513,14.083,14.436,46715.66,682048.636,47246.3726794126
2016-05-14,5.7916,14.61,14.47,2016-05-14 00:00:00 +0000 UTC,20160516,14.066,14.424,46715.66,682515.7926,47318.0665973378
2016-05-15,5.7973,14.61,14.47,2016-05-15 00:00:00 +0000 UTC,20160516,14.066,14.424,46715.66,682515.7926,47318.0665973378
2016-05-16,5.8029,14.61,14.47,2016-05-16 00:00:00 +0000 UTC,20160516,14.066,14.424,46715.66,682515.7926,47318.0665973378
2016-05-17,5.8086,14.65,14.48,2016-05-17 00:00:00 +0000 UTC,20160517,14.027,14.383,46715.66,684384.419,47582.8699853994
2016-05-18,5.8143,14.67,14.48,2016-05-18 00:00:00 +0000 UTC,20160518,14.031,14.382,46715.66,685318.7322,47651.1425531915
2016-05-19,5.82,14.68,14.49,2016-05-19 00:00:00 +0000 UTC,20160519,14.002,14.36,46715.66,685785.8888,47756.6774930362
2016-05-20,5.8257,14.7,14.49,2016-05-20 00:00:00 +0000 UTC,20160520,13.961,14.312,46715.66,686720.202,47982.1270262717
2016-05-21,5.8314,14.71,14.5,2016-05-21 00:00:00 +0000 UTC,20160523,13.924,14.279,46715.66,687187.3586,48125.7341970726
2016-05-22,5.8371,14.71,14.5,2016-05-22 00:00:00 +0000 UTC,20160523,13.924,14.279,46715.66,687187.3586,48125.7341970726
2016-05-23,5.8428,14.71,14.5,2016-05-23 00:00:00 +0000 UTC,20160523,13.924,14.279,46715.66,687187.3586,48125.7341970726
2016-05-24,5.8485,14.75,14.51,2016-05-24 00:00:00 +0000 UTC,20160524,13.945,14.294,46715.66,689055.985,48205.9594934938
2016-05-25,5.8542,14.77,14.52,2016-05-25 00:00:00 +0000 UTC,20160526,13.938,14.296,,0,0
2016-05-26,5.8605,14.77,14.52,2016-05-26 00:00:00 +0000 UTC,20160526,13.938,14.296,46715.66,689990.2982,48264.570383324
2016-05-27,5.8669,14.8,14.57,2016-05-27 00:00:00 +0000 UTC,20160527,13.878,14.234,46715.66,691391.768,48573.2589574259
2016-05-28,5.8732,14.82,14.62,2016-05-28 00:00:00 +0000 UTC,20160530,13.88,14.234,46715.66,692326.0812,48638.8984965575
2016-05-29,5.8795,14.82,14.62,2016-05-29 00:00:00 +0000 UTC,20160530,13.88,14.234,46715.66,692326.0812,48638.8984965575
2016-05-30,5.8858,14.82,14.62,2016-05-30 00:00:00 +0000 UTC,20160530,13.88,14.234,46715.66,692326.0812,48638.8984965575
2016-05-31,5.8922,14.86,14.77,2016-05-31 00:00:00 +0000 UTC,20160531,13.901,14.254,46715.66,694194.7076,48701.747411253
2016-06-01,5.8985,14.88,14.82,2016-06-01 00:00:00 +0000 UTC,20160601,13.877,14.219,46715.66,695129.0208,48887.3353119066
2016-06-02,5.9049,14.9,14.87,2016-06-02 00:00:00 +0000 UTC,20160602,13.819,14.17,46715.66,696063.334,49122.3242060692
2016-06-03,5.9112,14.91,14.92,2016-06-03 00:00:00 +0000 UTC,20160603,13.782,14.138,46715.66,696530.4906,49266.5504739001
2016-06-04,5.9176,14.93,14.97,2016-06-04 00:00:00 +0000 UTC,20160606,13.682,14.033,46715.66,697464.8038,49701.7604076106
2016-06-05,5.924,14.93,14.97,2016-06-05 00:00:00 +0000 UTC,20160606,13.682,14.033,46715.66,697464.8038,49701.7604076106
2016-06-06,5.9304,14.93,14.97,2016-06-06 00:00:00 +0000 UTC,20160606,13.682,14.033,46715.66,697464.8038,49701.7604076106
2016-06-07,5.9368,14.98,15.12,2016-06-07 00:00:00 +0000 UTC,20160607,13.721,14.07,46715.66,699800.5868,49737.0708457711
2016-06-08,5.9432,14.99,15.17,2016-06-08 00:00:00 +0000 UTC,20160608,13.722,14.074,46715.66,700267.7434,49756.1278527782
2016-06-09,5.9496,15.01,15.23,2016-06-09 00:00:00 +0000 UTC,20160609,13.748,14.094,46715.66,701202.0566,49751.8132964382
2016-06-10,5.956,15.02,15.28,2016-06-10 00:00:00 +0000 UTC,20160610,13.727,14.078,46715.66,701669.2132,49841.5409291093
2016-06-11,5.9624,15.04,15.33,2016-06-11 00:00:00 +0000 UTC,20160613,13.724,14.072,46715.66,702603.5264,49929.1874928937
2016-06-12,5.9688,15.04,15.33,2016-06-12 00:00:00 +0000 UTC,20160613,13.724,14.072,46715.66,702603.5264,49929.1874928937
2016-06-13,5.9752,15.04,15.33,2016-06-13 00:00:00 +0000 UTC,20160613,13.724,14.072,46715.66,702603.5264,49929.1874928937
2016-06-14,5.9817,15.09,15.49,2016-06-14 00:00:00 +0000 UTC,20160614,13.674,14.033,46715.66,704939.3094,50234.3981614765
2016-06-15,5.9881,15.11,15.54,2016-06-15 00:00:00 +0000 UTC,20160615,13.663,14.013,46715.66,705873.6226,50372.7697566545
2016-06-16,5.9946,15.12,15.59,2016-06-16 00:00:00 +0000 UTC,20160616,13.77,14.117,46715.66,706340.7792,50034.765120068
2016-06-17,6.001,15.14,15.65,2016-06-17 00:00:00 +0000 UTC,20160621,13.8,14.156,46715.66,707275.0924,49962.9197795988
2016-06-18,6.0075,15.14,15.65,2016-06-18 00:00:00 +0000 UTC,20160621,13.8,14.156,46715.66,707275.0924,49962.9197795988
2016-06-19,6.014,15.14,15.65,2016-06-19 00:00:00 +0000 UTC,20160621,13.8,14.156,46715.66,707275.0924,49962.9197795988
2016-06-20,6.0205,15.14,15.65,2016-06-20 00:00:00 +0000 UTC,20160621,13.8,14.156,46715.66,707275.0924,49962.9197795988
2016-06-21,6.0269,15.14,15.65,2016-06-21 00:00:00 +0000 UTC,20160621,13.8,14.156,46715.66,707275.0924,49962.9197795988
2016-06-22,6.0334,15.22,15.91,2016-06-22 00:00:00 +0000 UTC,20160622,13.95,14.295,46715.66,711012.3452,49738.5341168241
2016-06-23,6.0399,15.24,15.97,2016-06-23 00:00:00 +0000 UTC,20160623,14.188,14.542,46715.66,711946.6584,48957.9602805666
2016-06-24,6.0464,15.25,16.02,2016-06-24 00:00:00 +0000 UTC,20160624,14.715,15.09,46715.66,712413.815,47210.9884029158
2016-06-25,6.053,15.27,16.08,2016-06-25 00:00:00 +0000 UTC,20160627,15.056,15.415,46715.66,713348.1282,46276.2327732728
2016-06-26,6.0613,15.27,16.08,2016-06-26 00:00:00 +0000 UTC,20160627,15.056,15.415,46715.66,713348.1282,46276.2327732728
2016-06-27,6.0696,15.27,16.08,2016-06-27 00:00:00 +0000 UTC,20160627,15.056,15.415,46715.66,713348.1282,46276.2327732728
2016-06-28,6.0779,15.33,16.15,2016-06-28 00:00:00 +0000 UTC,20160628,14.847,15.207,46715.66,716151.0678,47093.5140264352
2016-06-29,6.0863,15.35,16.15,2016-06-29 00:00:00 +0000 UTC,20160629,14.812,15.167,46715.66,717085.381,47279.3156853696
2016-06-30,6.0946,15.37,16.16,2016-06-30 00:00:00 +0000 UTC,20160630,14.853,15.211,46715.66,718019.6942,47203.9770034843
2016-07-01,6.103,15.39,16.17,2016-07-01 00:00:00 +0000 UTC,20160701,14.972,15.332,46715.66,718954.0074,46892.3824289069
2016-07-02,6.1113,15.41,16.18,2016-07-02 00:00:00 +0000 UTC,20160704,14.963,15.321,46715.66,719888.3206,46987.0322172182
2016-07-03,6.1197,15.41,16.18,2016-07-03 00:00:00 +0000 UTC,20160704,14.963,15.321,46715.66,719888.3206,46987.0322172182
2016-07-04,6.1281,15.41,16.18,2016-07-04 00:00:00 +0000 UTC,20160704,14.963,15.321,46715.66,719888.3206,46987.0322172182
2016-07-05,6.1365,15.48,16.2,2016-07-05 00:00:00 +0000 UTC,20160705,14.839,15.194,46715.66,723158.4168,47594.999131236
2016-07-06,6.145,15.5,16.21,2016-07-06 00:00:00 +0000 UTC,20160706,14.661,15.012,46715.66,724092.73,48234.2612576606
2016-07-07,6.1534,15.52,16.22,2016-07-07 00:00:00 +0000 UTC,20160707,14.564,14.922,46715.66,725027.0432,48587.7927355582
2016-07-08,6.1618,15.54,16.22,2016-07-08 00:00:00 +0000 UTC,20160711,14.593,14.946,46715.66,725961.3564,48572.2839823364
2016-07-09,6.1703,15.54,16.22,2016-07-09 00:00:00 +0000 UTC,20160711,14.593,14.946,46715.66,725961.3564,48572.2839823364
2016-07-10,6.1788,15.54,16.22,2016-07-10 00:00:00 +0000 UTC,20160711,14.593,14.946,46715.66,725961.3564,48572.2839823364
2016-07-11,6.1872,15.54,16.22,2016-07-11 00:00:00 +0000 UTC,20160711,14.593,14.946,46715.66,725961.3564,48572.2839823364
2016-07-12,6.1957,15.62,16.26,2016-07-12 00:00:00 +0000 UTC,20160712,14.501,14.859,46715.66,729698.6092,49108.1909415169
2016-07-13,6.2042,15.65,16.26,2016-07-13 00:00:00 +0000 UTC,20160713,14.476,14.831,46715.66,731100.079,49295.4001078821
2016-07-14,6.2127,15.67,16.27,2016-07-14 00:00:00 +0000 UTC,20160714,14.577,14.939,46715.66,732034.3922,49001.565847781
2016-07-15,6.2213,15.69,16.28,2016-07-15 00:00:00 +0000 UTC,20160715,14.755,15.203,46715.66,732968.7054,48212.1098072749
2016-07-16,6.2273,15.71,16.29,2016-07-16 00:00:00 +0000 UTC,20160718,15.003,15.354,46715.66,733903.0186,47798.8158525466
2016-07-17,6.2334,15.71,16.29,2016-07-17 00:00:00 +0000 UTC,20160718,15.003,15.354,46715.66,733903.0186,47798.8158525466
2016-07-18,6.2395,15.71,16.29,2016-07-18 00:00:00 +0000 UTC,20160718,15.003,15.354,46715.66,733903.0186,47798.8158525466
2016-07-19,6.2456,15.76,16.31,2016-07-19 00:00:00 +0000 UTC,20160719,14.909,15.259,46715.66,736238.8016,48249.4791008585
2016-07-20,6.2517,15.77,16.32,2016-07-20 00:00:00 +0000 UTC,20160720,14.873,15.228,46715.66,736705.9582,48378.3791830838
2016-07-21,6.2578,15.79,16.33,2016-07-21 00:00:00 +0000 UTC,20160721,14.934,15.288,46715.66,737640.2714,48249.6252878074
2016-07-22,6.2639,15.8,16.34,2016-07-22 00:00:00 +0000 UTC,20160722,14.809,15.161,46715.66,738107.428,48684.6136798364
2016-07-23,6.27,15.82,16.34,2016-07-23 00:00:00 +0000 UTC,20160725,14.806,15.16,46715.66,739041.7412,48749.4552242744
2016-07-24,6.2761,15.82,16.34,2016-07-24 00:00:00 +0000 UTC,20160725,14.806,15.16,46715.66,739041.7412,48749.4552242744
2016-07-25,6.2823,15.82,16.34,2016-07-25 00:00:00 +0000 UTC,20160725,14.806,15.16,46715.66,739041.7412,48749.4552242744
2016-07-26,6.2884,15.86,16.37,2016-07-26 00:00:00 +0000 UTC,20160726,14.811,15.165,46715.66,740910.3676,48856.6018859215
2016-07-27,6.2945,15.88,16.38,2016-07-27 00:00:00 +0000 UTC,20160727,14.86,15.214,46715.66,741844.6808,48760.6599710793
2016-07-28,6.3007,15.9,16.39,2016-07-28 00:00:00 +0000 UTC,20160728,14.905,15.259,46715.66,742778.994,48678.0912248509
2016-07-29,6.3068,15.91,16.39,2016-07-29 00:00:00 +0000 UTC,20160729,14.936,15.289,46715.66,743246.1506,48613.1303944012
2016-07-30,6.313,15.93,16.4,2016-07-30 00:00:00 +0000 UTC,20160801,14.869,15.221,46715.66,744180.4638,48891.6933053019
2016-07-31,6.3192,15.93,16.4,2016-07-31 00:00:00 +0000 UTC,20160801,14.869,15.221,46715.66,744180.4638,48891.6933053019
2016-08-01,6.3253,15.93,16.4,2016-08-01 00:00:00 +0000 UTC,20160801,14.869,15.221,46715.66,744180.4638,48891.6933053019
2016-08-02,6.3315,15.97,16.43,2016-08-02 00:00:00 +0000 UTC,20160802,14.75,15.105,46715.66,746049.0902,49390.8699238663
2016-08-03,6.3377,15.99,16.44,2016-08-03 00:00:00 +0000 UTC,20160803,14.739,15.089,46715.66,746983.4034,49505.1629266353
2016-08-04,6.3439,16,16.44,2016-08-04 00:00:00 +0000 UTC,20160804,14.755,15.102,46715.66,747450.56,49493.4816580585
2016-08-05,6.3501,16.02,16.45,2016-08-05 00:00:00 +0000 UTC,20160805,14.721,15.077,46715.66,748384.8732,49637.5189493931
2016-08-06,6.3563,16.04,16.46,2016-08-06 00:00:00 +0000 UTC,20160808,14.641,14.996,46715.66,749319.1864,49967.9372099226
2016-08-07,6.3625,16.04,16.46,2016-08-07 00:00:00 +0000 UTC,20160808,14.641,14.996,46715.66,749319.1864,49967.9372099226
2016-08-08,6.3687,16.04,16.46,2016-08-08 00:00:00 +0000 UTC,20160808,14.641,14.996,46715.66,749319.1864,49967.9372099226
2016-08-09,6.3749,16.08,16.49,2016-08-09 00:00:00 +0000 UTC,20160809,14.671,15.03,46715.66,751187.8128,49979.2290618762
2016-08-10,6.3811,16.1,16.49,2016-08-10 00:00:00 +0000 UTC,20160810,14.622,14.972,46715.66,752122.126,50235.2475287203
2016-08-11,6.3874,16.11,16.5,2016-08-11 00:00:00 +0000 UTC,20160811,14.568,14.923,46715.66,752589.2826,50431.5005427863
2016-08-12,6.3936,16.13,16.51,2016-08-12 00:00:00 +0000 UTC,20160812,14.582,14.937,46715.66,753523.5958,50446.7828747406
2016-08-13,6.3998,16.15,16.52,2016-08-13 00:00:00 +0000 UTC,20160816,14.562,14.92,46715.66,754457.909,50566.8839812333
2016-08-14,6.4061,16.15,16.52,2016-08-14 00:00:00 +0000 UTC,20160816,14.562,14.92,46715.66,754457.909,50566.8839812333
2016-08-15,6.4123,16.15,16.52,2016-08-15 00:00:00 +0000 UTC,20160816,14.562,14.92,46715.66,754457.909,50566.8839812333
2016-08-16,6.4163,16.15,16.52,2016-08-16 00:00:00 +0000 UTC,20160816,14.562,14.92,46715.66,754457.909,50566.8839812333
2016-08-17,6.4203,16.2,16.55,2016-08-17 00:00:00 +0000 UTC,20160817,14.634,14.99,46715.66,756793.692,50486.5705136758
2016-08-18,6.4244,16.21,16.56,2016-08-18 00:00:00 +0000 UTC,20160818,14.778,15.139,46715.66,757260.8486,50020.5329678314
2016-08-19,6.4284,16.22,16.57,2016-08-19 00:00:00 +0000 UTC,20160819,14.798,15.148,46715.66,757728.0052,50021.6533667811
2016-08-20,6.4324,16.23,16.58,2016-08-20 00:00:00 +0000 UTC,20160822,14.755,15.113,46715.66,758195.1618,50168.4087739033
2016-08-21,6.4364,16.23,16.58,2016-08-21 00:00:00 +0000 UTC,20160822,14.755,15.113,46715.66,758195.1618,50168.4087739033
2016-08-22,6.4404,16.23,16.58,2016-08-22 00:00:00 +0000 UTC,20160822,14.755,15.113,46715.66,758195.1618,50168.4087739033
2016-08-23,6.4445,16.26,16.6,2016-08-23 00:00:00 +0000 UTC,20160823,14.757,15.105,46715.66,759596.6316,50287.7611122145
2016-08-24,6.4485,16.27,16.6,2016-08-24 00:00:00 +0000 UTC,20160824,14.764,15.117,46715.66,760063.7882,50278.7450023153
2016-08-25,6.4525,16.28,16.61,2016-08-25 00:00:00 +0000 UTC,20160825,14.755,15.112,46715.66,760530.9448,50326.2933298041
2016-08-26,6.4565,16.29,16.61,2016-08-26 00:00:00 +0000 UTC,20160826,14.833,15.185,46715.66,760998.1014,50115.1202765887
2016-08-27,6.4606,16.3,16.62,2016-08-27 00:00:00 +0000 UTC,20160829,14.928,15.284,46715.66,761465.258,49821.0715781209
2016-08-28,6.4646,16.3,16.62,2016-08-28 00:00:00 +0000 UTC,20160829,14.928,15.284,46715.66,761465.258,49821.0715781209
2016-08-29,6.4687,16.3,16.62,2016-08-29 00:00:00 +0000 UTC,20160829,14.928,15.284,46715.66,761465.258,49821.0715781209
2016-08-30,6.4727,16.34,16.63,2016-08-30 00:00:00 +0000 UTC,20160830,14.929,15.289,46715.66,763333.8844,49926.9987834391
2016-08-31,6.4767,16.35,16.64,2016-08-31 00:00:00 +0000 UTC,20160831,14.8,15.158,46715.66,763801.041,50389.3020847077
2016-09-01,6.4808,16.36,16.65,2016-09-01 00:00:00 +0000 UTC,20160901,14.782,15.132,46715.66,764268.1976,50506.7537404177
2016-09-02,6.4848,16.37,16.65,2016-09-02 00:00:00 +0000 UTC,20160902,14.851,15.2,46715.66,764735.3542,50311.5364605263
2016-09-03,6.4889,16.38,16.66,2016-09-03 00:00:00 +0000 UTC,20160905,14.851,15.212,46715.66,765202.5108,50302.5579016566
2016-09-04,6.4929,16.38,16.66,2016-09-04 00:00:00 +0000 UTC,20160905,14.851,15.212,46715.66,765202.5108,50302.5579016566
2016-09-05,6.497,16.38,16.66,2016-09-05 00:00:00 +0000 UTC,20160905,14.851,15.212,46715.66,765202.5108,50302.5579016566
2016-09-06,6.5011,16.41,16.67,2016-09-06 00:00:00 +0000 UTC,20160906,14.88,15.234,46715.66,766603.9806,50321.9102402521
2016-09-07,6.5051,16.42,16.68,2016-09-07 00:00:00 +0000 UTC,20160907,14.9,15.253,46715.66,767071.1372,50289.8536156822
2016-09-08,6.5092,16.43,16.68,2016-09-08 00:00:00 +0000 UTC,20160908,14.909,15.27,46715.66,767538.2938,50264.459318926
2016-09-09,6.5133,16.44,16.69,2016-09-09 00:00:00 +0000 UTC,20160909,14.893,15.247,46715.66,768005.4504,50370.9221748541
2016-09-10,6.5173,16.45,16.69,2016-09-10 00:00:00 +0000 UTC,20160912,14.876,15.226,46715.66,768472.607,50471.0762511494
2016-09-11,6.5214,16.45,16.69,2016-09-11 00:00:00 +0000 UTC,20160912,14.876,15.226,46715.66,768472.607,50471.0762511494
2016-09-12,6.5255,16.45,16.69,2016-09-12 00:00:00 +0000 UTC,20160912,14.876,15.226,46715.66,768472.607,50471.0762511494
2016-09-13,6.5295,16.48,16.71,2016-09-13 00:00:00 +0000 UTC,20160913,14.931,15.291,46715.66,769874.0768,50348.1836897521
2016-09-14,6.5336,16.49,16.72,2016-09-14 00:00:00 +0000 UTC,20160914,14.879,15.237,46715.66,770341.2334,50557.2772461771
2016-09-15,6.5377,16.5,16.72,2016-09-15 00:00:00 +0000 UTC,20160915,14.905,15.258,46715.66,770808.39,50518.311049941
2016-09-16,6.5381,16.51,16.73,2016-09-16 00:00:00 +0000 UTC,20160916,14.986,15.341,46715.66,771275.5466,50275.4414053843
2016-09-17,6.5385,16.51,16.73,2016-09-17 00:00:00 +0000 UTC,20160919,14.99,15.349,46715.66,771275.5466,50249.2375138446
2016-09-18,6.5389,16.51,16.73,2016-09-18 00:00:00 +0000 UTC,20160919,14.99,15.349,46715.66,771275.5466,50249.2375138446
2016-09-19,6.5393,16.51,16.73,2016-09-19 00:00:00 +0000 UTC,20160919,14.99,15.349,46715.66,771275.5466,50249.2375138446
2016-09-20,6.5397,16.51,16.75,2016-09-20 00:00:00 +0000 UTC,20160920,15.017,15.371,46715.66,771275.5466,50177.3174549476
2016-09-21,6.5401,16.51,16.75,2016-09-21 00:00:00 +0000 UTC,20160921,15.003,15.354,46715.66,771275.5466,50232.8739481568
2016-09-22,6.5405,16.52,16.76,2016-09-22 00:00:00 +0000 UTC,20160922,15.025,15.375,46715.66,771742.7032,50194.6473626016
2016-09-23,6.5409,16.52,16.76,2016-09-23 00:00:00 +0000 UTC,20160923,15.017,15.374,46715.66,771742.7032,50197.9122674646
2016-09-24,6.5413,16.52,16.76,2016-09-24 00:00:00 +0000 UTC,20160926,15.073,15.427,46715.66,771742.7032,50025.4555778829
2016-09-25,6.5417,16.52,16.76,2016-09-25 00:00:00 +0000 UTC,20160926,15.073,15.427,46715.66,771742.7032,50025.4555778829
2016-09-26,6.5421,16.52,16.76,2016-09-26 00:00:00 +0000 UTC,20160926,15.073,15.427,46715.66,771742.7032,50025.4555778829
2016-09-27,6.5425,16.52,16.77,2016-09-27 00:00:00 +0000 UTC,20160927,15.088,15.447,46715.66,771742.7032,49960.6851297987
2016-09-28,6.5429,16.52,16.78,2016-09-28 00:00:00 +0000 UTC,20160928,15.165,15.524,46715.66,771742.7032,49712.8770419995
2016-09-29,6.5433,16.52,16.78,2016-09-29 00:00:00 +0000 UTC,20160929,15.232,15.591,46715.66,771742.7032,49499.2433583478
2016-09-30,6.5437,16.52,16.78,2016-09-30 00:00:00 +0000 UTC,20160930,15.139,15.487,46715.66,771742.7032,49831.6461031833
2016-10-01,6.5441,16.52,16.79,2016-10-01 00:00:00 +0000 UTC,20161003,15.065,15.418,46715.66,771742.7032,50054.6571020885
2016-10-02,6.5445,16.52,16.79,2016-10-02 00:00:00 +0000 UTC,20161003,15.065,15.418,46715.66,771742.7032,50054.6571020885
2016-10-03,6.5449,16.52,16.79,2016-10-03 00:00:00 +0000 UTC,20161003,15.065,15.418,46715.66,771742.7032,50054.6571020885
2016-10-04,6.5453,16.53,16.8,2016-10-04 00:00:00 +0000 UTC,20161004,15.074,15.431,46715.66,772209.8598,50042.7619596915
2016-10-05,6.5457,16.53,16.8,2016-10-05 00:00:00 +0000 UTC,20161005,15.068,15.421,46715.66,772209.8598,50075.2130082355
2016-10-06,6.5461,16.53,16.8,2016-10-06 00:00:00 +0000 UTC,20161006,15.095,15.444,46715.66,772209.8598,50000.6384226884
2016-10-07,6.5465,16.53,16.81,2016-10-07 00:00:00 +0000 UTC,20161007,15.088,15.443,46715.66,772209.8598,50003.8761769086
2016-10-08,6.5469,16.53,16.81,2016-10-08 00:00:00 +0000 UTC,20161011,15.065,15.425,46715.66,772209.8598,50062.2275397083
2016-10-09,6.5473,16.53,16.81,2016-10-09 00:00:00 +0000 UTC,20161011,15.065,15.425,46715.66,772209.8598,50062.2275397083
2016-10-10,6.5477,16.53,16.81,2016-10-10 00:00:00 +0000 UTC,20161011,15.065,15.425,46715.66,772209.8598,50062.2275397083
